4.16	3.28
4.08	3.44
4.24	3.28
4.08	3.28
4.08	2.96
4.08	3.28
3.92	3.2
4	3.12
4	3.12
3.92	3.12
3.92	3.12
3.84	2.96
3.68	3.04
3.76	2.88
3.68	2.8
3.76	2.88
3.6	2.88
3.6	2.72
3.6	2.64
3.68	2.64
3.52	2.64
3.44	2.64
3.36	2.48
3.36	2.56
3.36	2.4
3.2	2.4
3.28	2.48
3.2	2.4
3.12	2.4
3.28	2.32
3.12	2.4
2.96	2.24
2.96	2.32
3.04	2.32
3.04	2.16
2.96	2
2.72	2
2.72	1.92
2.8	1.92
2.72	1.84
2.8	1.84
2.64	1.92
2.56	1.76
2.48	1.68
2.48	1.76
2.4	1.6
2.32	1.52
2.24	1.52
2.16	1.52
2.24	1.44
2.16	1.44
2.16	1.36
1.92	1.36
2	1.36
1.84	1.12
1.84	1.12
1.76	1.2
1.84	1.2
1.84	1.04
1.76	1.04
1.76	1.12
1.68	0.88
1.68	0.8
1.52	0.96
1.6	0.72
1.52	1.2
1.52	0.72
1.36	0.64
1.36	0.72
1.28	0.72
1.28	0.56
1.04	0.48
1.2	0.48
1.12	0.48
1.12	0.4
1.12	0.4
1.04	0.24
0.96	0.24
0.96	0.24
0.8	0.16
0.88	0.08
0.8	0.16
0.72	0.08
0.72	0
0.64	-0.16
0.64	-0.16
0.48	-0.16
0.56	-0.16
0.56	-0.24
0.48	-0.4
0.32	-0.32
0.32	-0.48
0.24	-0.4
0.16	-0.48
0.24	-0.56
0.16	-0.64
0	-0.64
0.08	-0.64
-0.16	-0.72
-0.16	-0.72
-0.16	-0.8
-0.16	-0.88
-0.24	-0.88
-0.32	-0.88
-0.24	-1.04
-0.4	-1.04
-0.32	-1.04
-0.64	-1.2
-0.48	-1.2
-0.56	-1.28
-0.56	-1.2
-0.72	-1.36
-0.64	-1.44
-0.8	-1.6
-0.88	-1.36
-0.8	-1.52
-0.96	-1.44
-0.96	-1.6
-0.96	-1.68
-0.96	-1.76
-1.04	-1.76
-1.04	-2.08
-1.36	-1.84
-1.2	-1.84
-1.28	-2
-1.36	-2.08
-1.36	-1.92
-1.52	-2.08
-1.44	-2.24
-1.52	-2.32
-1.68	-2.32
-1.6	-2.32
-1.68	-2.4
-1.68	-2.48
-1.68	-2.56
-1.84	-2.64
-1.84	-2.56
-1.92	-2.64
-1.92	-2.72
-2	-2.72
-2.08	-2.72
-2.16	-2.8
-2.08	-2.88
-2.16	-2.96
-2.16	-2.96
-2.16	-2.96
-2.24	-3.12
-2.48	-3.12
-2.48	-3.12
-2.56	-3.2
-2.64	-3.2
-2.4	-3.2
-2.64	-3.44
-2.72	-3.12
-2.8	-3.28
-2.72	-3.36
-2.88	-3.44
-2.72	-3.52
-2.88	-3.52
-2.88	-3.6
-3.04	-3.6
-3.12	-3.68
-3.04	-3.76
-3.2	-3.76
-3.2	-3.84
-3.2	-3.76
-3.2	-3.92
-3.36	-3.84
-3.28	-3.92
-3.44	-4.08
-3.44	-4
-3.52	-4.08
-3.52	-4
-3.6	-4.16
-3.52	-4.08
-3.68	-4.24
-3.6	-4.24
-3.68	-4.32
-3.84	-4.4
-3.76	-4.56
-3.92	-4.56
-3.92	-4.4
-3.84	-4.8
-3.92	-4.64
-4	-4.72
-4	-4.64
-4.08	-4.64
-4	-5.04
-4.24	-4.72
-4.16	-4.72
-4.24	-4.88
-4.24	-4.88
-4.24	-4.88
-4.32	-5.04
-4.4	-4.88
-4.48	-5.04
-4.48	-5.12
-4.48	-5.12
-4.64	-5.12
-4.64	-5.28
-4.64	-5.28
-4.72	-5.28
-4.64	-5.28
-4.64	-5.28
-4.72	-5.44
-4.8	-5.36
-4.88	-5.36
-4.96	-5.44
-5.04	-5.6
-4.96	-5.52
-5.04	-5.6
-5.12	-5.6
-5.12	-5.68
-5.12	-5.68
-5.04	-5.68
-5.2	-5.76
-5.04	-5.76
-5.2	-5.76
-5.28	-5.84
-5.28	-5.84
-5.28	-5.84
-5.28	-5.92
-5.36	-6
-5.36	-6.08
-5.36	-6
-5.44	-5.92
-5.52	-6.16
-5.52	-6.16
-5.52	-6.16
-5.52	-6.16
-5.68	-6.24
-5.68	-6.24
-5.6	-6.24
-5.6	-6.32
-5.68	-6.24
-5.76	-6.32
-5.84	-6.4
-5.84	-6.32
-5.84	-6.4
-5.76	-6.48
-5.76	-6.48
-5.92	-6.4
-6	-6.48
-5.84	-6.24
-5.92	-6.48
-5.92	-6.56
-6.08	-6.48
-6	-6.56
-6	-6.4
-6.16	-6.56
-6.08	-6.56
-6.08	-6.64
-6.24	-6.72
-6.16	-6.64
-6.16	-6.8
-6.24	-6.64
-6.24	-6.72
-6.16	-6.64
-6.32	-6.96
-6.16	-6.8
-6.32	-6.8
-6.4	-6.88
-6.32	-6.96
-6.32	-6.8
-6.4	-6.88
-6.4	-6.72
-6.32	-6.96
-6.4	-6.88
-6.48	-6.88
-6.32	-6.96
-6.4	-7.04
-6.48	-6.96
-6.4	-7.04
-6.4	-6.96
-6.56	-7.12
-6.48	-6.96
-6.48	-7.04
-6.48	-7.12
-6.48	-7.12
-6.56	-6.96
-6.48	-7.12
-6.48	-7.2
-6.48	-7.04
-6.48	-7.12
-6.56	-7.12
-6.64	-7.04
-6.48	-7.12
-6.64	-7.12
-6.64	-7.2
-6.48	-7.04
-6.64	-7.12
-6.64	-7.12
-6.56	-7.2
-6.64	-7.12
-6.56	-7.28
-6.64	-7.2
-6.72	-7.2
-6.64	-7.28
-6.64	-7.12
-6.64	-7.36
-6.64	-7.2
-6.72	-7.2
-6.72	-7.12
-6.56	-7.2
-6.64	-6.8
-6.72	-7.2
-6.64	-7.2
-6.8	-7.12
-6.72	-7.12
-6.8	-7.2
-6.72	-7.2
-6.72	-7.2
-6.72	-7.12
-6.72	-7.2
-6.8	-7.12
-6.72	-7.12
-6.72	-7.2
-6.56	-7.12
-6.72	-7.2
-6.72	-7.2
-6.8	-7.2
-6.72	-7.12
-6.72	-7.12
-6.64	-7.12
-6.56	-7.2
-6.72	-6.88
-6.64	-7.04
-6.72	-6.96
-6.56	-7.04
-6.56	-6.96
-6.64	-7.12
-6.64	-6.96
-6.64	-7.2
-6.48	-7.12
-6.48	-6.96
-6.56	-6.96
-6.56	-6.96
-6.56	-7.12
-6.48	-6.96
-6.4	-6.96
-6.32	-6.96
-6.56	-6.96
-6.56	-6.88
-6.48	-6.96
-6.48	-6.8
-6.48	-6.96
-6.4	-6.88
-6.4	-6.8
-6.48	-6.8
-6.24	-6.8
-6.4	-6.88
-6.4	-6.8
-6.32	-6.72
-6.24	-6.8
-6.32	-6.8
-6.16	-6.8
-6.24	-6.72
-6.24	-6.56
-6.24	-6.64
-6.16	-6.56
-6.24	-6.4
-6.16	-6.56
-6.16	-6.48
-6.08	-6.48
-6.16	-6.56
-6.16	-6.08
-6	-6.48
-6.16	-6.4
-6.08	-6.4
-5.92	-6.32
-5.92	-6.56
-5.92	-6.4
-5.92	-6.4
-5.76	-6.32
-5.84	-6.32
-5.76	-6.32
-5.76	-6.24
-5.84	-6.24
-5.68	-6.24
-5.68	-6.24
-5.68	-6.08
-5.68	-6.08
-5.52	-6
-5.6	-6
-5.68	-5.92
-5.44	-5.92
-5.6	-5.92
-5.44	-6
-5.52	-5.92
-5.44	-5.92
-5.28	-5.92
-5.44	-5.68
-5.28	-5.68
-5.12	-5.68
-5.36	-5.68
-5.2	-5.68
-5.12	-5.76
-5.12	-5.6
-5.12	-5.52
-5.04	-5.6
-5.04	-5.44
-4.96	-5.52
-4.96	-5.36
-4.96	-5.44
-4.8	-5.36
-4.88	-5.36
-4.8	-5.36
-4.72	-5.28
-4.72	-5.2
-4.64	-5.2
-4.64	-5.28
-4.64	-5.12
-4.56	-5.04
-4.48	-5.04
-4.4	-5.04
-4.48	-4.88
-4.4	-4.96
-4.32	-4.88
-4.24	-4.8
-4.32	-4.64
-4.16	-4.72
-4.24	-4.88
-4.08	-4.56
-4.16	-4.64
-4.08	-4.4
-4	-4.48
-4.08	-4.64
-3.92	-4.4
-4	-4.48
-3.84	-4.4
-3.68	-4.4
-3.76	-4.08
-3.68	-4.24
-3.6	-4.08
-3.68	-4.08
-3.68	-4
-3.52	-4.16
-3.52	-4
-3.44	-4
-3.52	-3.76
-3.44	-3.84
-3.28	-3.84
-3.28	-3.84
-3.36	-3.68
-3.2	-3.68
-3.2	-3.6
-3.04	-3.6
-3.12	-3.6
-2.96	-3.52
-2.88	-3.52
-2.96	-3.44
-2.88	-3.28
-2.64	-3.36
-2.88	-3.2
-2.64	-3.2
-2.72	-3.12
-2.64	-3.04
-2.64	-3.04
-2.56	-2.96
-2.4	-2.88
-2.32	-2.96
-2.32	-2.8
-2.16	-2.8
-2.08	-2.88
-2.24	-2.88
-2.08	-2.72
-2	-2.72
-2.08	-2.64
-1.84	-2.48
-1.92	-2.48
-1.92	-2.48
-1.76	-2.4
-1.68	-2.32
-1.68	-2.32
-1.68	-2.24
-1.6	-2.24
-1.6	-2.08
-1.36	-2
-1.36	-1.92
-1.44	-2
-1.44	-1.84
-1.28	-2
-1.28	-1.84
-1.2	-1.68
-1.2	-1.76
-1.12	-1.84
-1.12	-1.6
-0.96	-1.6
-0.96	-1.52
-0.96	-1.52
-0.88	-1.44
-0.8	-1.28
-0.88	-1.36
-0.72	-1.28
-0.56	-1.28
-0.64	-1.28
-0.64	-1.04
-0.4	-0.88
-0.56	-1.04
-0.4	-0.88
-0.32	-0.96
-0.32	-0.96
-0.24	-0.8
-0.08	-0.8
0	-0.8
-0.16	-0.64
0	-0.72
0.08	-0.56
0	-0.4
0.08	-0.48
0.16	-0.4
0.32	-0.24
0.4	-0.24
0.32	-0.16
0.4	0.08
0.48	-0.16
0.56	-0.08
0.48	-0.08
0.56	0
0.72	0.08
0.72	0.08
0.88	0.16
0.88	0.24
0.88	0.24
1.12	0.32
0.88	0.32
1.12	0.4
1.12	0.56
1.12	0.56
1.2	0.64
1.28	0.64
1.28	0.72
1.28	0.72
1.28	0.72
1.44	0.8
1.44	0.96
1.36	1.04
1.6	1.04
1.6	0.96
1.76	1.12
1.68	1.2
1.68	1.12
1.92	1.12
1.84	1.2
1.76	1.28
2.08	1.36
2.08	1.28
2.08	1.36
2.08	1.44
2.16	1.52
2.16	1.6
2.16	1.68
2.32	1.6
2.4	1.6
2.4	1.76
2.48	1.84
2.48	1.84
2.64	1.92
2.48	2
2.64	2
2.72	1.92
2.8	2.08
2.88	2.08
2.88	2.08
2.8	2.24
2.96	2.16
2.96	2.24
2.96	2.4
3.12	2.4
3.04	2.4
3.12	2.48
3.12	2.48
3.28	2.48
3.12	2.56
3.44	2.64
3.44	2.64
3.44	2.64
3.44	2.64
3.44	2.72
3.52	2.72
3.76	2.8
3.68	2.96
3.68	3.04
3.68	2.96
3.76	3.04
3.92	3.04
3.76	3.12
3.84	3.28
3.92	3.28
4.08	3.28
4.08	3.28
4	3.44
4.08	3.28
4.08	3.44
4.16	3.36
4.16	3.36
4.24	3.6
4.32	3.6
4.24	3.6
4.32	3.52
4.4	3.68
4.48	3.76
4.48	3.76
4.4	3.92
4.56	3.84
4.4	3.76
4.64	3.92
4.56	3.92
4.48	3.92
4.72	4
4.72	3.92
4.72	4.16
4.88	4.08
4.72	4.24
4.96	4.16
4.88	4.16
4.8	4.24
4.96	4.24
5.12	4.32
4.96	4.24
4.96	4.32
5.12	4.32
5.2	4.32
5.12	4.48
5.2	4.48
5.04	4.56
5.12	4.48
5.2	4.48
5.12	4.64
5.28	4.56
5.28	4.56
5.28	4.56
5.28	4.56
5.36	4.56
5.36	4.8
5.36	4.64
5.36	4.72
5.36	4.72
5.44	4.8
5.44	4.8
5.44	4.8
5.52	4.8
5.52	4.88
5.68	4.8
5.52	4.96
5.6	4.88
5.68	4.96
5.76	4.96
5.6	4.88
5.6	4.96
5.68	4.96
5.68	4.96
5.52	4.96
5.76	4.96
5.84	4.96
5.84	5.04
5.76	4.96
5.84	5.04
5.84	5.12
5.84	5.2
5.84	5.04
5.92	5.2
5.84	5.12
5.84	5.12
5.92	5.2
5.92	5.04
6	5.12
5.84	5.12
6	5.12
5.92	5.28
5.92	5.2
5.92	5.12
6	5.2
5.92	5.2
5.84	5.2
6	5.2
6.08	5.28
6.08	5.2
6	5.12
6	5.28
6	5.28
5.92	5.12
6	5.2
6	5.2
6.08	5.2
5.92	5.28
6.08	5.28
6	5.28
6.16	5.2
6.08	5.28
6	5.36
6.08	5.28
6.08	5.2
6.16	5.28
6.08	5.36
6.16	5.36
6.08	5.2
6.08	5.2
6.08	5.28
6.08	5.28
6.08	5.36
6.24	5.28
6.08	5.28
6.08	5.28
6.08	5.2
6.08	5.36
6.08	5.36
6.16	5.44
6.08	5.28
6.08	5.28
6.16	5.2
6.08	5.28
6.16	5.36
6.08	5.28
6.08	5.2
6.08	5.28
6.08	5.28
6.08	5.2
6	5.2
6.08	5.2
6.08	5.2
6	5.2
6	5.12
6	5.2
5.92	5.2
6	5.2
6	5.04
6.08	5.2
6.08	5.12
6.08	5.12
6	5.12
5.92	5.12
6	5.04
5.92	5.2
5.92	5.2
5.92	5.2
5.92	5.12
5.76	5.12
5.84	5.12
5.92	5.04
5.84	5.04
5.92	5.12
5.92	5.04
5.84	5.04
5.92	4.96
5.92	5.04
5.76	4.96
5.76	4.96
5.76	4.96
5.76	4.96
5.76	5.04
5.84	4.96
5.76	4.96
5.68	4.96
5.6	4.88
5.6	4.96
5.6	4.72
5.52	4.88
5.68	4.56
5.6	4.8
5.6	4.72
5.6	4.8
5.6	4.8
5.52	4.72
5.52	4.72
5.44	4.8
5.52	4.72
5.36	4.56
5.52	4.8
5.44	4.56
5.44	4.56
5.44	4.56
5.2	4.4
5.36	4.48
5.36	4.4
5.28	4.4
5.2	4.56
5.28	4.48
5.2	4.32
5.28	4.4
5.2	4.4
5.12	4.4
5.12	4.32
5.04	4.4
5.12	4.32
5.04	4.32
5.12	4.24
5.12	4.24
4.96	4.16
4.88	4
5.04	4.16
4.96	4.16
4.8	4.16
4.88	4
4.96	4
4.72	4.08
4.8	3.92
4.64	3.92
4.72	3.92
4.56	3.92
4.56	3.84
4.64	3.84
4.56	3.76
4.48	3.76
4.64	3.84
4.48	3.68
4.32	3.6
4.48	3.68
4.32	3.68
4.32	3.6
4.24	3.44
4.24	3.52
4.24	3.44
4.24	3.52
4.24	3.44
4.16	3.28
4.08	3.2
4	3.28
4.08	3.28
4	3.36
4	3.28
4	3.04
3.84	3.04
3.92	3.04
3.92	2.96
3.92	3.04
3.76	3.04
3.76	2.96
3.68	2.96
3.68	2.96
3.68	2.8
3.6	2.64
3.6	2.72
3.44	2.64
3.52	2.56
3.44	2.56
3.44	2.56
3.36	2.48
3.28	2.56
3.36	2.56
3.28	2.4
3.2	2.48
3.04	2.4
3.12	2.24
3.12	2.24
3.04	2.24
2.96	2.16
2.88	2.08
2.96	1.92
2.96	2.08
2.8	2.08
2.8	2
2.8	1.92
2.64	1.84
2.56	1.84
2.4	1.84
2.48	1.84
2.56	1.68
2.4	1.76
2.4	1.76
2.32	1.68
2.32	1.52
2.24	1.44
2.32	1.44
2.16	1.52
2.08	1.28
2	1.36
2	1.28
2	1.2
1.92	1.2
1.92	1.12
1.84	1.12
1.76	1.12
1.76	1.04
1.6	0.96
1.68	1.04
1.68	0.96
1.6	0.88
1.6	0.72
1.52	0.72
1.52	0.8
1.52	0.64
1.36	0.72
1.28	0.56
1.28	0.48
1.2	0.48
1.12	0.48
1.12	0.4
1.04	0.32
0.96	0.32
1.04	0.24
1.04	0.32
0.96	0.08
0.88	0.08
0.88	0.08
0.8	0.08
0.8	0.08
0.48	-0.16
0.64	-0.08
0.64	-0.08
0.4	-0.16
0.56	-0.16
0.4	-0.16
0.4	-0.32
0.32	-0.32
0.24	-0.48
0.32	-0.48
0.24	-0.48
0.24	-0.56
0.16	-0.56
0.08	-0.56
0	-0.72
0	-0.72
0	-0.88
-0.24	-0.8
-0.32	-0.8
-0.16	-1.04
-0.32	-0.96
-0.24	-1.04
-0.32	-1.04
-0.48	-1.2
-0.56	-1.2
-0.48	-1.28
-0.64	-1.36
-0.72	-1.28
-0.72	-1.28
-0.72	-1.36
-0.8	-1.44
-0.8	-1.52
-0.8	-1.6
-0.88	-1.68
-0.96	-1.52
-0.96	-1.6
-1.04	-1.84
-1.04	-1.84
-1.12	-1.84
-1.2	-2
-1.28	-2
-1.28	-2
-1.36	-2.08
-1.44	-2.16
-1.52	-2.16
-1.52	-2.08
-1.52	-2.32
-1.76	-2.32
-1.68	-2.32
-1.68	-2.32
-1.76	-2.4
-1.76	-2.48
-1.84	-2.48
-1.76	-2.72
-1.92	-2.64
-2	-2.64
-2.08	-2.64
-2.08	-2.72
-2.16	-2.88
-2.16	-2.8
-2.24	-2.96
-2.16	-2.88
-2.32	-2.88
-2.32	-2.88
-2.32	-3.04
-2.56	-3.04
-2.4	-3.12
-2.56	-3.12
-2.72	-3.28
-2.72	-3.28
-2.64	-3.36
-2.8	-3.28
-2.8	-3.36
-2.8	-3.44
-2.8	-3.44
-2.88	-3.52
-2.88	-3.6
-2.96	-3.76
-3.04	-3.76
-3.12	-3.76
-3.2	-3.76
-3.28	-3.92
-3.28	-3.84
-3.36	-3.84
-3.28	-4
-3.52	-4
-3.36	-4
-3.52	-4
-3.44	-4.08
-3.6	-4.08
-3.6	-4.32
-3.6	-4.16
-3.6	-4.32
-3.68	-4.4
-3.68	-4.32
-3.84	-4.48
-3.92	-4.4
-3.92	-4.4
-3.92	-4.4
-3.84	-4.64
-3.92	-4.64
-4.08	-4.72
-4.08	-4.64
-4.16	-4.72
-4.16	-4.8
-4.16	-4.8
-4.16	-4.88
-4.32	-4.88
-4.24	-4.88
-4.24	-4.88
-4.32	-4.88
-4.32	-5.04
-4.4	-5.04
-4.48	-5.04
-4.4	-5.04
-4.56	-5.04
-4.56	-5.2
-4.64	-5.12
-4.72	-5.12
-4.64	-5.28
-4.8	-5.36
-4.8	-5.44
-4.88	-5.44
-4.88	-5.68
-4.88	-5.44
-4.88	-5.44
-4.96	-5.52
-4.96	-5.6
-4.96	-5.68
-5.12	-5.68
-5.12	-5.68
-5.12	-5.68
-5.2	-5.6
-5.12	-5.68
-5.2	-5.84
-5.2	-5.84
-5.36	-5.92
-5.2	-5.92
-5.28	-5.92
-5.28	-6
-5.36	-6
-5.52	-5.92
-5.36	-6
-5.36	-6
-5.44	-6
-5.52	-6
-5.52	-6.08
-5.6	-6.16
-5.6	-6.32
-5.6	-6.32
-5.68	-6.16
-5.76	-6.32
-5.68	-6.32
-5.76	-6.4
-5.84	-6.4
-5.84	-6.4
-5.84	-6.48
-5.84	-6.4
-5.92	-6.48
-5.92	-6.48
-6	-6.48
-5.92	-6.56
-6	-6.56
-6.08	-6.48
-6.08	-6.56
-6	-6.64
-6	-6.64
-6.08	-6.56
-6.16	-6.72
-6.16	-6.56
-6.16	-6.8
-6	-6.56
-6.16	-6.72
-6.24	-6.64
-6.32	-6.8
-6.24	-6.88
-6.16	-6.8
-6.24	-6.8
-6.32	-6.72
-6.24	-6.8
-6.4	-6.96
-6.24	-6.88
-6.32	-6.72
-6.48	-6.8
-6.48	-6.96
-6.4	-6.96
-6.48	-6.96
-6.4	-7.04
-6.4	-6.96
-6.4	-6.96
-6.48	-6.96
-6.56	-7.04
-6.4	-6.96
-6.48	-7.04
-6.48	-7.12
-6.48	-6.96
-6.48	-7.04
-6.56	-7.12
-6.56	-6.96
-6.56	-7.04
-6.56	-6.96
-6.64	-7.12
-6.56	-7.12
-6.64	-7.12
-6.64	-7.04
-6.56	-7.04
-6.56	-7.12
-6.64	-7.2
-6.64	-7.12
-6.64	-7.2
-6.56	-7.12
-6.72	-7.12
-6.64	-7.2
-6.64	-7.2
-6.72	-7.2
-6.56	-7.2
-6.72	-7.12
-6.72	-7.2
-6.72	-7.2
-6.72	-7.2
-6.72	-7.12
-6.72	-7.04
-6.72	-7.12
-6.72	-7.04
-6.72	-7.2
-6.72	-7.2
-6.72	-7.2
-6.64	-7.2
-6.64	-7.2
-6.72	-7.2
-6.72	-7.2
-6.64	-7.12
-6.72	-7.2
-6.72	-7.2
-6.72	-7.2
-6.8	-7.12
-6.64	-7.12
-6.64	-7.2
-6.72	-7.12
-6.56	-7.2
-6.64	-7.12
-6.72	-7.04
-6.56	-7.04
-6.56	-7.12
-6.56	-7.12
-6.64	-6.96
-6.56	-7.12
-6.56	-6.96
-6.56	-6.88
-6.56	-7.04
-6.4	-6.96
-6.56	-6.96
-6.56	-6.96
-6.64	-6.96
-6.56	-6.96
-6.4	-6.88
-6.48	-6.88
-6.48	-6.96
-6.48	-6.88
-6.4	-6.96
-6.4	-6.96
-6.4	-6.96
-6.48	-6.8
-6.4	-6.96
-6.4	-6.8
-6.4	-6.72
-6.32	-6.8
-6.48	-6.8
-6.32	-6.72
-6.4	-6.8
-6.24	-6.8
-6.24	-6.72
-6.32	-6.72
-6.24	-6.56
-6.16	-6.64
-6.08	-6.64
-6.16	-6.56
-6.08	-6.64
-6.16	-6.64
-6.08	-6.64
-6.08	-6.56
-6.16	-6.48
-6.08	-6.48
-6.08	-6.56
-5.92	-6.56
-6	-6.48
-5.92	-6.32
-5.84	-6.32
-5.76	-6.4
-5.92	-6.32
-6	-6.32
-5.84	-6.32
-5.76	-6.24
-5.76	-6.16
-5.76	-6.24
-5.6	-6.16
-5.68	-6.16
-5.6	-6.08
-5.68	-6
-5.6	-6.08
-5.36	-5.92
-5.52	-6.08
-5.44	-5.92
-5.44	-6
-5.36	-5.92
-5.36	-5.84
-5.44	-5.92
-5.36	-5.68
-5.36	-5.84
-5.36	-5.76
-5.28	-5.76
-5.2	-5.68
-5.2	-5.6
-5.2	-5.6
-5.04	-5.52
-5.12	-5.44
-4.96	-5.52
-5.12	-5.52
-4.88	-5.44
-4.96	-5.28
-4.88	-5.28
-4.88	-5.28
-4.8	-5.28
-4.72	-5.2
-4.8	-5.2
-4.64	-5.2
-4.64	-5.28
-4.64	-5.12
-4.48	-5.12
-4.64	-5.04
-4.48	-4.88
-4.48	-4.88
-4.4	-4.96
-4.4	-4.96
-4.32	-4.88
-4.24	-4.8
-4.24	-4.8
-4.16	-4.72
-4.16	-4.64
-4.08	-4.48
-4.08	-4.56
-4	-4.48
-3.92	-4.4
-4.08	-4.4
-4	-4.4
-3.84	-4.32
-4	-4.4
-3.76	-4.24
-3.68	-4.16
-3.68	-4.32
-3.68	-4.16
-3.68	-4.08
-3.6	-4.16
-3.52	-4
-3.44	-4
-3.44	-3.92
-3.36	-4
-3.36	-3.84
-3.44	-3.92
-3.28	-3.76
-3.12	-3.68
-3.12	-3.68
-3.12	-3.68
-2.96	-3.52
-3.04	-3.6
-2.88	-3.6
-2.88	-3.6
-2.8	-3.52
-2.88	-3.28
-2.8	-3.28
-2.72	-3.2
-2.64	-3.2
-2.56	-3.28
-2.4	-3.04
-2.56	-3.04
-2.4	-2.96
-2.4	-2.88
-2.32	-2.96
-2.24	-2.88
-2.16	-2.8
-2.16	-2.72
-2.08	-2.8
-2.08	-2.72
-2	-2.64
-2.08	-2.56
-1.92	-2.56
-1.76	-2.56
-1.76	-2.32
-1.76	-2.32
-1.76	-2.48
-1.68	-2.24
-1.6	-2.24
-1.52	-2.08
-1.6	-2.16
-1.44	-2.08
-1.44	-1.84
-1.44	-1.84
-1.28	-1.92
-1.28	-1.92
-1.28	-1.76
-1.2	-1.76
-1.2	-1.68
-1.04	-1.52
-1.04	-1.52
-0.96	-1.44
-0.96	-1.44
-0.88	-1.44
-0.72	-1.36
-0.88	-1.44
-0.56	-1.28
-0.64	-1.2
-0.64	-1.2
-0.64	-1.2
-0.56	-1.12
-0.48	-1.04
-0.4	-1.04
-0.4	-0.96
-0.32	-0.8
-0.24	-0.88
-0.24	-0.8
-0.08	-0.8
-0.16	-0.72
-0.08	-0.64
0	-0.64
0	-0.56
0.16	-0.56
0.32	-0.4
0.24	-0.32
0.32	-0.32
0.24	-0.16
0.4	-0.24
0.4	-0.08
0.48	-0.08
0.56	-0.16
0.64	0
0.72	0.08
0.8	0.08
0.72	0.16
0.64	0.08
0.88	0.24
0.96	0.4
0.96	0.4
0.96	0.48
1.04	0.48
1.12	0.48
1.12	0.4
1.28	0.64
1.2	0.64
1.2	0.72
1.36	0.72
1.44	0.8
1.36	0.96
1.44	0.96
1.6	0.96
1.6	1.04
1.68	1.12
1.68	1.04
1.68	1.12
1.68	1.2
1.84	1.2
1.76	1.28
1.92	1.36
2	1.36
2	1.52
2.08	1.52
2.16	1.52
2.16	1.76
2.24	1.52
2.32	1.76
2.24	1.6
2.4	1.76
2.48	1.84
2.48	1.84
2.56	1.76
2.64	1.84
2.48	2.16
2.64	2
2.72	2
2.8	2.16
2.88	2.08
2.96	2.16
2.8	2.32
2.96	2.32
2.96	2.4
3.12	2.4
3.12	2.24
3.04	2.48
3.2	2.48
3.28	2.56
3.28	2.64
3.36	2.64
3.52	2.56
3.44	2.72
3.44	2.72
3.6	2.88
3.52	2.8
3.52	2.8
3.68	3.04
3.68	2.96
3.68	2.96
3.76	3.04
3.84	3.2
3.84	3.04
3.92	3.2
3.92	3.04
3.92	3.28
4	3.2
4.08	3.28
4.16	3.36
4.16	3.36
4.24	3.36
4.24	3.52
4.08	3.6
4.24	3.6
4.32	3.6
4.4	3.84
4.4	3.52
4.32	3.76
4.4	3.76
4.4	3.84
4.48	3.84
4.48	3.84
4.64	3.84
4.64	3.92
4.64	3.92
4.64	4
4.64	3.92
4.88	4.08
4.72	4.16
4.88	4.08
4.88	3.92
4.88	4.08
4.96	4.24
4.96	4.16
4.96	4.32
5.12	4.32
4.96	4.24
5.12	4.32
5.04	4.32
5.2	4.4
5.12	4.4
5.2	4.4
5.28	4.48
5.28	4.48
5.28	4.48
5.28	4.56
5.36	4.64
5.36	4.64
5.28	4.8
5.36	4.72
5.36	4.64
5.44	4.64
5.28	4.72
5.36	4.72
5.44	4.72
5.44	4.88
5.52	4.8
5.52	4.8
5.52	4.8
5.52	4.72
5.52	4.8
5.6	4.96
5.68	4.96
5.6	4.88
5.6	4.96
5.76	4.96
5.68	4.8
5.76	5.12
5.68	5.12
5.76	5.04
5.76	5.04
5.76	5.2
5.84	5.04
5.76	5.04
5.84	5.12
5.76	5.2
5.84	5.2
5.76	5.12
5.84	5.2
5.84	5.12
5.92	5.12
5.92	5.2
5.76	5.2
5.84	5.04
5.92	5.2
6	5.2
6	5.2
6	5.2
5.92	5.2
6.08	5.2
5.92	5.28
5.92	5.2
5.84	5.2
6	5.28
6.08	5.28
6	5.2
6	5.2
6.08	5.2
5.84	5.28
6.16	5.28
6.08	5.2
6.16	5.2
6	5.36
6.08	5.2
6.16	5.2
6.08	5.36
6.16	5.36
6	5.36
6	5.28
6.08	5.28
6.08	5.28
6	5.28
6.08	5.28
6.08	5.2
6.08	5.44
6.08	5.36
6.16	5.2
6.08	5.36
6.08	5.36
6.08	5.36
6.08	5.44
6.16	5.2
6.24	5.28
6.08	5.44
6.08	5.36
6.08	5.36
6.16	5.2
6.16	5.36
6.24	5.28
6	5.36
6	5.2
6.08	5.2
6.16	5.2
6.08	5.2
5.92	5.12
6	5.28
6	5.12
6	5.2
6.08	5.12
6	5.2
6	5.2
5.92	5.2
6.08	5.2
6	5.2
6.08	5.12
5.92	5.2
5.84	5.12
6	5.12
6	5.12
5.92	5.2
6	5.2
5.84	5.04
5.92	5.2
5.92	5.04
5.92	5.12
5.84	5.04
5.92	5.12
5.84	5.04
5.84	5.04
5.92	5.04
5.92	4.96
5.92	5.04
5.68	4.88
5.76	4.96
5.76	5.04
5.68	5.04
5.76	5.04
5.76	4.88
5.76	4.8
5.84	4.88
5.76	4.96
5.68	4.88
5.76	4.96
5.52	4.88
5.68	4.88
5.6	4.96
